Gene,Predicted Label,Probability
ZNF283,[0],[0.14357008]
IP6K2,[0],[0.14355981]
ARHGAP18,[0],[0.14352775]
DPH7,[0],[0.14345953]
PSMG4,[0],[0.14338027]
EXOSC8,[0],[0.14337462]
AUTS2,[0],[0.14333527]
NDUFA6,[0],[0.1432837]
TOR2A,[0],[0.14327851]
LIN7C,[0],[0.14327523]
CDK19,[0],[0.14325039]
HBS1L,[0],[0.14322552]
CASP6,[0],[0.14317209]
SLITRK4,[0],[0.1430993]
ATP6V1H,[0],[0.14303774]
BECN1,[0],[0.14295274]
CLHC1,[0],[0.14292917]
UBE2A,[0],[0.14290339]
ETNK2,[0],[0.1429021]
NLRP4,[0],[0.1428696]
MEX3C,[0],[0.1428643]
YRDC,[0],[0.1428624]
CSNK1G1,[0],[0.14284258]
NSFL1C,[0],[0.14276165]
PPP1R3F,[0],[0.14263031]
GDF3,[0],[0.14249322]
HEXB,[0],[0.14249289]
TMEM176B,[0],[0.14248264]
ANKAR,[0],[0.14247893]
OSTC,[0],[0.14240074]
LAMB4,[0],[0.14237867]
ZFP82,[0],[0.14235504]
HPDL,[0],[0.14235136]
COA6,[0],[0.14229316]
MRPL53,[0],[0.14216103]
SARNP,[0],[0.14213514]
PPP2R2D,[0],[0.14210887]
KLHL25,[0],[0.14204286]
FAM149B1,[0],[0.14201629]
GCGR,[0],[0.14197902]
FMN2,[0],[0.14190452]
SPRED2,[0],[0.14189844]
PAM16,[0],[0.14187685]
ARFGAP3,[0],[0.14186038]
ARL9,[0],[0.14184412]
RSC1A1,[0],[0.14183569]
C19orf25,[0],[0.14178373]
GPKOW,[0],[0.14172336]
DENND6B,[0],[0.14168648]
IL18BP,[0],[0.14168261]
NAA16,[0],[0.14161238]
MZT2B,[0],[0.1416091]
ARF5,[0],[0.14158294]
CSNK1G2,[0],[0.14156906]
BRCC3,[0],[0.14155263]
RAP2C,[0],[0.14153291]
RPP25L,[0],[0.14148653]
RSPH6A,[0],[0.14148505]
MED30,[0],[0.14132695]
TEFM,[0],[0.14129895]
EIF2S3B,[0],[0.14125282]
LRP3,[0],[0.14123182]
ZNF212,[0],[0.14118761]
ZNF114,[0],[0.14113122]
PSMF1,[0],[0.14112563]
DNAJC9,[0],[0.14112218]
MID1IP1,[0],[0.14112017]
PDHA1,[0],[0.14111361]
PIGV,[0],[0.14106068]
AIMP2,[0],[0.14087039]
IFIT1B,[0],[0.14085746]
PHACTR1,[0],[0.1407218]
DALRD3,[0],[0.14068848]
EPS8,[0],[0.14067905]
AP4S1,[0],[0.14067361]
PDE6D,[0],[0.14049532]
ELAC2,[0],[0.14037761]
INTS14,[0],[0.14026783]
ELK4,[0],[0.14009774]
MAPKAPK3,[0],[0.14001374]
ZNF461,[0],[0.14000691]
ABCD4,[0],[0.13992994]
TRMT5,[0],[0.1398306]
ZNF732,[0],[0.1397859]
MAP1LC3B,[0],[0.13976753]
LPAR5,[0],[0.13967729]
CDC42EP4,[0],[0.13967493]
PRDM7,[0],[0.13966617]
ATF7,[0],[0.1396398]
UBE2V1,[0],[0.13963437]
ZNF350,[0],[0.139619]
PARG,[0],[0.13948976]
ATF6B,[0],[0.13941742]
ADIPOR2,[0],[0.13940574]
CES2,[0],[0.1393759]
GATAD1,[0],[0.13931885]
GLYCTK,[0],[0.13930649]
PTPN9,[0],[0.1392624]
CWF19L1,[0],[0.13917355]
CTSK,[0],[0.13916035]
ZNF671,[0],[0.13906373]
TST,[0],[0.13898379]
NOP10,[0],[0.1389317]
NUCB1,[0],[0.13886133]
PLEKHG4,[0],[0.13885902]
INO80C,[0],[0.13864659]
EFNA1,[0],[0.13856581]
CXADR,[0],[0.13854952]
PLEKHG1,[0],[0.13839254]
PDCD10,[0],[0.13835832]
PFDN4,[0],[0.13834107]
MSL1,[0],[0.13828342]
AHI1,[0],[0.13824244]
ELSPBP1,[0],[0.13823242]
HES2,[0],[0.13821831]
ELOVL7,[0],[0.13818246]
GBA,[0],[0.13811392]
DCAF15,[0],[0.13800302]
PRPS1,[0],[0.13799289]
PCYT1A,[0],[0.13799194]
RAB11FIP5,[0],[0.13795786]
EGR3,[0],[0.13789964]
USP18,[0],[0.13789824]
BCAP31,[0],[0.13789095]
ACKR1,[0],[0.13786323]
NOL7,[0],[0.13783966]
SYCE2,[0],[0.13781399]
FRMD1,[0],[0.13762146]
NCLN,[0],[0.13755254]
UBE3B,[0],[0.13751575]
HOXA2,[0],[0.13751103]
RAB39A,[0],[0.13750589]
ACSM2A,[0],[0.13746162]
GXYLT1,[0],[0.13744946]
CWF19L2,[0],[0.13739505]
TRIM72,[0],[0.13731991]
ABCF1,[0],[0.1373036]
RNF146,[0],[0.13727577]
SLC26A7,[0],[0.13727187]
AHSP,[0],[0.13716388]
POLR3E,[0],[0.13715659]
PMVK,[0],[0.13708209]
AHSA1,[0],[0.1370791]
INO80E,[0],[0.13701652]
QTRT1,[0],[0.13693598]
CLIC1,[0],[0.13685063]
CACNB3,[0],[0.13672873]
DDX49,[0],[0.13668852]
CHST10,[0],[0.13667628]
ACOT1,[0],[0.1366072]
NEFL,[0],[0.13657367]
CRYBB1,[0],[0.13655634]
SPG21,[0],[0.1364263]
KCND1,[0],[0.1363495]
ABCD1,[0],[0.13630834]
NXT2,[0],[0.13630258]
RABEPK,[0],[0.13630082]
KATNB1,[0],[0.13623838]
CYP7A1,[0],[0.13612081]
DRAP1,[0],[0.13610692]
NUDT16L1,[0],[0.13609499]
NDUFB4,[0],[0.13607708]
KBTBD7,[0],[0.13585487]
HHLA1,[0],[0.13583918]
ANP32A,[0],[0.13582876]
NRXN2,[0],[0.1357737]
MGST2,[0],[0.13569556]
AKTIP,[0],[0.13565071]
MAP9,[0],[0.1355862]
ATAD3A,[0],[0.13556117]
CTBS,[0],[0.13547774]
GCNT4,[0],[0.13546303]
SMN1,[0],[0.13535517]
MTCL1,[0],[0.13526008]
FGFRL1,[0],[0.1351887]
TAS2R46,[0],[0.13518293]
SLCO1B3,[0],[0.13515374]
DNTTIP2,[0],[0.13514492]
BBS9,[0],[0.13511647]
MEGF8,[0],[0.13509998]
NAA60,[0],[0.13507663]
ALG1,[0],[0.13501392]
SOCS4,[0],[0.13500772]
CYP4F3,[0],[0.13493717]
ERLEC1,[0],[0.13490263]
PDC,[0],[0.13484977]
DNTT,[0],[0.13483864]
PGGT1B,[0],[0.13482544]
H2AX,[0],[0.1347681]
MKS1,[0],[0.13461241]
SLC1A6,[0],[0.13458891]
ZNF311,[0],[0.13455288]
SLC35E3,[0],[0.13453108]
LSM14B,[0],[0.13450666]
CHRNA9,[0],[0.13437404]
GALT,[0],[0.13428786]
TCN2,[0],[0.13427682]
ATF5,[0],[0.13427602]
ARHGAP1,[0],[0.13415956]
NAA38,[0],[0.13407394]
AVPR1B,[0],[0.13398921]
MED31,[0],[0.13389981]
HSPE1-MOB4,[0],[0.13381134]
CHST12,[0],[0.13380583]
DNAI1,[0],[0.13379933]
ZSWIM8,[0],[0.133783]
POLR3C,[0],[0.13375236]
MYF6,[0],[0.13374715]
COQ4,[0],[0.13373683]
CEP43,[0],[0.13372469]
PROK1,[0],[0.13367331]
SIRT3,[0],[0.133634]
ZNF717,[0],[0.13357708]
RTN4IP1,[0],[0.13352758]
ARHGEF35,[0],[0.1335273]
ADAT2,[0],[0.13348651]
ECD,[0],[0.13345438]
RNF14,[0],[0.13332936]
IGSF11,[0],[0.13325644]
PHEX,[0],[0.13316506]
RPP14,[0],[0.13316165]
OPTC,[0],[0.13312481]
GANC,[0],[0.1331093]
CD58,[0],[0.1330888]
USP42,[0],[0.13307834]
ZNF177,[0],[0.13303205]
SUOX,[0],[0.13296175]
AGK,[0],[0.13292481]
NT5M,[0],[0.13291408]
ADAMTS8,[0],[0.13288835]
IMP3,[0],[0.13287842]
CKS2,[0],[0.1328092]
XIRP2,[0],[0.13275851]
MDGA2,[0],[0.13271552]
LNX2,[0],[0.13269357]
DDX18,[0],[0.13264614]
RCAN3,[0],[0.13264139]
CBR4,[0],[0.13263053]
PTAFR,[0],[0.13251781]
PATL2,[0],[0.13250867]
IRF5,[0],[0.13250016]
PHB,[0],[0.13243534]
TRIM40,[0],[0.13239866]
TSEN34,[0],[0.13237952]
FBXL8,[0],[0.1323557]
PRR19,[0],[0.1323512]
HDAC6,[0],[0.1323404]
CHRNB1,[0],[0.13233067]
GGA1,[0],[0.13229293]
AUH,[0],[0.13223717]
TAS2R3,[0],[0.1321902]
CCDC151,[0],[0.13218857]
YTHDC2,[0],[0.13209048]
PLCH2,[0],[0.13206948]
FEM1C,[0],[0.13206787]
NEUROG2,[0],[0.13205083]
IL19,[0],[0.13204478]
APOBEC3A,[0],[0.13204235]
TAS2R43,[0],[0.13201074]
NKX2-4,[0],[0.13199773]
GJD4,[0],[0.13196123]
BBS10,[0],[0.1318898]
MTX2,[0],[0.131749]
APLF,[0],[0.13172612]
MMP28,[0],[0.13160893]
GSTM4,[0],[0.13151112]
DNAJC10,[0],[0.13146906]
UGT1A10,[0],[0.13146695]
SCCPDH,[0],[0.1314496]
TAS2R20,[0],[0.13141136]
ALDH5A1,[0],[0.13139626]
DDX56,[0],[0.1313848]
ICMT,[0],[0.13134256]
APIP,[0],[0.13134249]
CERT1,[0],[0.13132983]
APTX,[0],[0.13132839]
AMOTL2,[0],[0.13130324]
INTS12,[0],[0.13127561]
BLOC1S1,[0],[0.13123076]
CAPN13,[0],[0.13118295]
SLC6A20,[0],[0.13115469]
AGPAT1,[0],[0.1310927]
TICAM2,[0],[0.13107727]
BMP8A,[0],[0.13105822]
TIMM21,[0],[0.1310159]
CCDC114,[0],[0.13098715]
NAPB,[0],[0.1309757]
POLRMT,[0],[0.13097423]
PCDHB14,[0],[0.13093883]
POLR2J3,[0],[0.130894]
RRP1B,[0],[0.13076794]
ABCA2,[0],[0.13076663]
PPP1R1A,[0],[0.13073608]
HMGN3,[0],[0.1307146]
HTR3B,[0],[0.13066445]
TUBAL3,[0],[0.13064574]
PDE4C,[0],[0.13056387]
TEX15,[0],[0.13051389]
STX17,[0],[0.13045022]
OTOGL,[0],[0.13043432]
SPACA4,[0],[0.13042589]
PTPN23,[0],[0.13034038]
PORCN,[0],[0.13031936]
ARHGAP40,[0],[0.13016894]
LCE1F,[0],[0.13016699]
METTL21A,[0],[0.13015011]
ZNF70,[0],[0.13013394]
CCDC93,[0],[0.13004771]
ATP6V1E2,[0],[0.13003366]
REC8,[0],[0.13002403]
SDF2L1,[0],[0.13001032]
ACTL6B,[0],[0.12998721]
CAPN9,[0],[0.12994313]
IDI1,[0],[0.12994123]
CPSF4L,[0],[0.12989347]
GADD45A,[0],[0.12987117]
FEM1B,[0],[0.1298646]
SRP68,[0],[0.12969907]
ZNF226,[0],[0.12959632]
MRPL33,[0],[0.12958355]
TMEM50A,[0],[0.12955438]
RGR,[0],[0.12953031]
JOSD1,[0],[0.1295205]
ZNF500,[0],[0.12942073]
OMA1,[0],[0.12940842]
POP5,[0],[0.12938076]
GBP3,[0],[0.12936993]
PCGF1,[0],[0.1293345]
FPGT,[0],[0.12931527]
NIPA1,[0],[0.12926836]
MTRNR2L4,[0],[0.12926036]
ALG8,[0],[0.12925416]
ZNF484,[0],[0.12920217]
IVD,[0],[0.12920187]
DPH2,[0],[0.12920155]
SLC6A19,[0],[0.12915802]
MCMDC2,[0],[0.12913793]
PAPPA2,[0],[0.12911853]
TPGS1,[0],[0.12903121]
NPY5R,[0],[0.12903118]
MTCP1,[0],[0.12900816]
CIB2,[0],[0.12894942]
NDUFA4,[0],[0.12893586]
RDH16,[0],[0.12893097]
L1TD1,[0],[0.12888728]
DCAF17,[0],[0.12885605]
AGER,[0],[0.12885292]
PNLIP,[0],[0.12881373]
CCL3L3,[0],[0.12879062]
BOLA2,[0],[0.12878193]
SLC6A13,[0],[0.12872672]
KLK2,[0],[0.12867907]
UGT2B17,[0],[0.12866962]
PIH1D1,[0],[0.12863019]
LRRC40,[0],[0.12858358]
TAMM41,[0],[0.12854855]
NAGK,[0],[0.12851971]
CASP3,[0],[0.12850137]
TIMM10,[0],[0.12849881]
PLEKHG4B,[0],[0.12841542]
FGF21,[0],[0.12839788]
PPOX,[0],[0.1283528]
ATG2B,[0],[0.1282402]
GID8,[0],[0.1282257]
MAGED2,[0],[0.12820572]
RNASEH2C,[0],[0.12813494]
CEP63,[0],[0.12813061]
HPS4,[0],[0.12803447]
PCYOX1L,[0],[0.12794426]
PMM1,[0],[0.12787469]
CACNA2D3,[0],[0.12786661]
QDPR,[0],[0.12782718]
NPRL2,[0],[0.1277807]
TXLNG,[0],[0.12775826]
BCL2L2,[0],[0.127709]
PNPLA4,[0],[0.12770893]
BUD31,[0],[0.12767698]
SAMD8,[0],[0.12765974]
RPF2,[0],[0.12763369]
THSD1,[0],[0.12760206]
ADI1,[0],[0.1275798]
TMEM176A,[0],[0.12757337]
RNF169,[0],[0.12752742]
SUPT7L,[0],[0.1274829]
NANOS1,[0],[0.12741077]
GAL,[0],[0.1273839]
CDCA3,[0],[0.12737708]
ZNF205,[0],[0.12736934]
STOML2,[0],[0.12736693]
ZNF433,[0],[0.12735529]
CDC34,[0],[0.12733805]
CHRNA6,[0],[0.12732992]
POU4F1,[0],[0.12732284]
CHTF8,[0],[0.12726422]
RER1,[0],[0.12722883]
IRF2,[0],[0.1271729]
IRF1,[0],[0.12716995]
IFT27,[0],[0.1271276]
GPR160,[0],[0.12710246]
ARL16,[0],[0.12706707]
MDH1,[0],[0.1270138]
FCHO1,[0],[0.12697336]
ACTR3C,[0],[0.12695304]
LRRC49,[0],[0.12690748]
ACTR10,[0],[0.12688167]
SRI,[0],[0.12684187]
PGRMC1,[0],[0.12680759]
DPH6,[0],[0.12671743]
LTB,[0],[0.12659521]
NUP42,[0],[0.12638813]
OR5K1,[0],[0.12638542]
BCL2L14,[0],[0.12637386]
NAA11,[0],[0.12631352]
RTP1,[0],[0.12629694]
AHCYL1,[0],[0.1262918]
MTG1,[0],[0.12628686]
RIOK1,[0],[0.12627183]
KRTCAP2,[0],[0.12626688]
CYB5R4,[0],[0.12625858]
PBK,[0],[0.12625413]
DOHH,[0],[0.12625168]
CD52,[0],[0.12622362]
TCL1B,[0],[0.1260421]
NAPSA,[0],[0.1260217]
SELPLG,[0],[0.12595743]
BLOC1S3,[0],[0.12593754]
IST1,[0],[0.12590389]
CALCB,[0],[0.12589481]
ABT1,[0],[0.12586705]
LUZP2,[0],[0.12583385]
FAM90A1,[0],[0.12577908]
ASIP,[0],[0.12571184]
RALA,[0],[0.12570506]
EMC3,[0],[0.12568347]
ITPKA,[0],[0.12560374]
UFSP1,[0],[0.12557913]
MOCS2,[0],[0.12556559]
OPALIN,[0],[0.12556222]
BOK,[0],[0.12550125]
TAF1A,[0],[0.12540928]
TRIM13,[0],[0.12539881]
OST4,[0],[0.1253839]
RTP4,[0],[0.12533867]
SEMA6C,[0],[0.12525499]
AP1S2,[0],[0.12524945]
TAZ,[0],[0.125238]
DNAJA4,[0],[0.12523349]
ESAM,[0],[0.12521419]
ZNF845,[0],[0.12518753]
SMG8,[0],[0.12513737]
EBNA1BP2,[0],[0.12511303]
PDLIM4,[0],[0.12509528]
ARHGEF39,[0],[0.12503885]
PSMD9,[0],[0.12502511]
FOXRED1,[0],[0.12496635]
LEMD3,[0],[0.12495463]
FAH,[0],[0.12494279]
NMRK1,[0],[0.12492018]
RNF138,[0],[0.12485212]
CARNS1,[0],[0.12484749]
ADAMTS10,[0],[0.12476181]
CYP51A1,[0],[0.12475479]
TRIL,[0],[0.12470037]
CRY1,[0],[0.12469924]
AIP,[0],[0.12468933]
NADSYN1,[0],[0.12465835]
MAP3K6,[0],[0.12463497]
PBDC1,[0],[0.12456793]
KIAA2013,[0],[0.12448964]
AMPD2,[0],[0.12445078]
GDPD3,[0],[0.12440847]
ZKSCAN3,[0],[0.12440009]
ARSJ,[0],[0.12418836]
RENBP,[0],[0.12417624]
CCDC65,[0],[0.12413999]
SCN11A,[0],[0.12411328]
NIT2,[0],[0.12411018]
WNT16,[0],[0.12409797]
LRSAM1,[0],[0.12403605]
MARVELD3,[0],[0.12401038]
USH1G,[0],[0.12400499]
HSD3B7,[0],[0.12399103]
ZNF786,[0],[0.12397356]
PYDC1,[0],[0.12385219]
DOCK10,[0],[0.12384421]
OR5A1,[0],[0.12382914]
MR1,[0],[0.12377982]
ELMO2,[0],[0.12377878]
ACSS1,[0],[0.12376899]
AFTPH,[0],[0.12373504]
PDCD6,[0],[0.12372176]
UCP3,[0],[0.12352971]
MPDU1,[0],[0.12352005]
CYP46A1,[0],[0.12343314]
RNH1,[0],[0.12324566]
NEDD8,[0],[0.12321956]
DNAJC24,[0],[0.12321455]
FBXO45,[0],[0.12321234]
FBXL22,[0],[0.12320016]
PDE6H,[0],[0.12319338]
PLEKHM2,[0],[0.12317512]
ZNF550,[0],[0.12312858]
INTS9,[0],[0.12309215]
COX6C,[0],[0.12307531]
EHD4,[0],[0.12298105]
POMK,[0],[0.12295469]
ALKBH3,[0],[0.12293842]
KDM1B,[0],[0.12289848]
MRPS18C,[0],[0.12282702]
C2CD5,[0],[0.12282143]
PFN4,[0],[0.12279788]
CNIH1,[0],[0.12271421]
RAB20,[0],[0.12269627]
SLCO5A1,[0],[0.12269411]
NEU1,[0],[0.12267666]
GID4,[0],[0.12265152]
PVALB,[0],[0.12261012]
SLC5A12,[0],[0.12260691]
IPMK,[0],[0.12248518]
GINS3,[0],[0.12247728]
ERGIC2,[0],[0.12246383]
ACTR8,[0],[0.1224612]
NPR2,[0],[0.12242529]
NARS2,[0],[0.12240736]
P2RX4,[0],[0.12237078]
MUC2,[0],[0.12237027]
PCDHGA2,[0],[0.12231877]
UCN,[0],[0.1222228]
GRK3,[0],[0.12218646]
NIFK,[0],[0.12218319]
AK2,[0],[0.12217122]
SNCB,[0],[0.12208842]
INPP4A,[0],[0.12204066]
DENND2A,[0],[0.12200785]
MANBA,[0],[0.12198377]
SGO1,[0],[0.12195107]
ZNF354B,[0],[0.12193587]
MT-ND5,[0],[0.121925]
CTDNEP1,[0],[0.12191076]
FAM160A2,[0],[0.12185355]
YY2,[0],[0.1217953]
PNPO,[0],[0.12176976]
ANP32B,[0],[0.12172852]
NUDT8,[0],[0.1217029]
ITPKB,[0],[0.12169212]
OXNAD1,[0],[0.12169142]
ZNF155,[0],[0.12165491]
FAM3C,[0],[0.12162536]
ACAD8,[0],[0.12158542]
MPI,[0],[0.12156322]
ZNF141,[0],[0.12156058]
PGLYRP4,[0],[0.1215107]
MINPP1,[0],[0.1213956]
NIPAL4,[0],[0.12138814]
ADAMTS15,[0],[0.12137555]
CIR1,[0],[0.1213685]
CD248,[0],[0.12130079]
SNF8,[0],[0.12119853]
IQSEC2,[0],[0.12117983]
RDH13,[0],[0.12114703]
TESPA1,[0],[0.12109515]
TCTN1,[0],[0.12108865]
DHRS4,[0],[0.12105221]
NDUFAB1,[0],[0.12104424]
FAM111A,[0],[0.12104352]
LY6K,[0],[0.12094661]
MZT2A,[0],[0.12093811]
PPP6R2,[0],[0.12089167]
CPT1C,[0],[0.12082958]
DUS1L,[0],[0.12064837]
DDA1,[0],[0.1206428]
NOC3L,[0],[0.12062088]
EIF2B4,[0],[0.12061346]
MEF2B,[0],[0.12056872]
TUT7,[0],[0.12054576]
DXO,[0],[0.12053091]
NAIP,[0],[0.12051489]
ZNF691,[0],[0.12044445]
ZNF225,[0],[0.12044185]
CEPT1,[0],[0.12042229]
MYSM1,[0],[0.12041631]
LGR6,[0],[0.12041572]
RPF1,[0],[0.12036988]
CCNDBP1,[0],[0.12033438]
ZNF334,[0],[0.12022787]
ZNF713,[0],[0.1202266]
ZNF528,[0],[0.12022205]
KIZ,[0],[0.12019044]
DNAJC13,[0],[0.12015425]
CAMK1G,[0],[0.12007653]
COIL,[0],[0.11996976]
DCP1B,[0],[0.11992355]
MVD,[0],[0.11991067]
GPANK1,[0],[0.1199021]
H3-5,[0],[0.11981761]
DHDDS,[0],[0.11977601]
MS4A10,[0],[0.11969752]
GTPBP2,[0],[0.11962447]
OR11H4,[0],[0.11961798]
DGKQ,[0],[0.11954211]
NDUFA12,[0],[0.11952355]
IL17RB,[0],[0.11951935]
TIPRL,[0],[0.11950529]
POLR2F,[0],[0.1195007]
KBTBD8,[0],[0.11946845]
CRAT,[0],[0.11930088]
FOXO6,[0],[0.11929795]
PI4K2B,[0],[0.11924759]
CALML4,[0],[0.1192279]
CHCHD6,[0],[0.11919979]
THAP7,[0],[0.11914413]
APBA3,[0],[0.11908709]
ZSCAN25,[0],[0.11908675]
HABP2,[0],[0.11903425]
PPT1,[0],[0.11899641]
ZNF324B,[0],[0.11895005]
MUS81,[0],[0.11885601]
TDRD7,[0],[0.11885447]
THPO,[0],[0.11883029]
IFIT2,[0],[0.11882716]
H1-4,[0],[0.11877733]
ARMC8,[0],[0.11875652]
CMTR2,[0],[0.11873657]
CYP2U1,[0],[0.11872995]
SH2D3A,[0],[0.11872748]
GTF2H2C,[0],[0.11869824]
CLPB,[0],[0.11869663]
ZNF383,[0],[0.11869618]
NKAIN4,[0],[0.11867162]
ATG4C,[0],[0.11865298]
OTUD5,[0],[0.11862735]
BAMBI,[0],[0.11859376]
SH3GLB1,[0],[0.11853708]
RIOK2,[0],[0.11853173]
RBM7,[0],[0.11845244]
DAPK3,[0],[0.11839779]
AP3M2,[0],[0.11837993]
CYTH2,[0],[0.11836825]
SHCBP1,[0],[0.11836424]
ZNF888,[0],[0.11833841]
MBTPS2,[0],[0.11829604]
PPIH,[0],[0.11821117]
KATNBL1,[0],[0.11820071]
VWA1,[0],[0.11816632]
OTUD3,[0],[0.11816537]
DHX35,[0],[0.1181624]
IL1RN,[0],[0.1181599]
AREG,[0],[0.11809923]
H6PD,[0],[0.11802615]
IL34,[0],[0.11801793]
OPN3,[0],[0.11796964]
ATXN7L3,[0],[0.11783307]
NDUFA5,[0],[0.11778799]
DHRS11,[0],[0.11777531]
BCL7C,[0],[0.11773451]
G6PD,[0],[0.1176823]
CDR2L,[0],[0.11767349]
GKAP1,[0],[0.11766512]
DAAM2,[0],[0.11765304]
PRDM14,[0],[0.11761729]
TBC1D8B,[0],[0.1175965]
UBE2D4,[0],[0.1175532]
ZNF568,[0],[0.11754408]
MRPL14,[0],[0.1174714]
ZNF486,[0],[0.11746109]
RANBP3,[0],[0.11743443]
ARHGAP20,[0],[0.11736272]
PDE6G,[0],[0.11730202]
MS4A4E,[0],[0.11728492]
NOP9,[0],[0.1172353]
ATP6V0A1,[0],[0.11719432]
NSUN5,[0],[0.11718426]
BMF,[0],[0.11716234]
PLAAT3,[0],[0.11712863]
DR1,[0],[0.117125]
C7orf26,[0],[0.11710249]
DLGAP1,[0],[0.11709845]
DEPDC7,[0],[0.11707333]
ARFIP2,[0],[0.11705814]
PHAX,[0],[0.11701866]
SPDYE6,[0],[0.11701491]
HS3ST1,[0],[0.1169972]
NINJ1,[0],[0.11696421]
PUS3,[0],[0.11690874]
NMRK2,[0],[0.11690793]
CTU2,[0],[0.11678176]
PLD6,[0],[0.11669035]
P2RY10,[0],[0.11668425]
KCNJ11,[0],[0.11667056]
SDF2,[0],[0.11663869]
FAIM,[0],[0.11661672]
OR8I2,[0],[0.11659975]
XPNPEP2,[0],[0.11659269]
SEMA3G,[0],[0.11658801]
EIF1B,[0],[0.11654209]
MOCS1,[0],[0.11649423]
BPNT2,[0],[0.11641099]
GMPPA,[0],[0.11637472]
MVK,[0],[0.11634628]
FADS6,[0],[0.1162426]
NANP,[0],[0.11617271]
BAD,[0],[0.11612894]
QRSL1,[0],[0.11609802]
L3HYPDH,[0],[0.11608157]
CEP83,[0],[0.11606058]
PGM2,[0],[0.11603705]
GPX7,[0],[0.11599474]
RIOK3,[0],[0.11599293]
RAB26,[0],[0.11592431]
ME2,[0],[0.11587337]
PPP1R7,[0],[0.11571837]
PIK3C2G,[0],[0.1156338]
RMDN3,[0],[0.11560261]
CLK3,[0],[0.11559988]
PARP3,[0],[0.1155716]
H2BC5,[0],[0.11549611]
ADAMTS6,[0],[0.11549448]
SLCO1A2,[0],[0.11547817]
EMC9,[0],[0.11546032]
POLR1F,[0],[0.11544176]
ERVMER34-1,[0],[0.1154218]
SCT,[0],[0.11537936]
SIGIRR,[0],[0.11537211]
AAR2,[0],[0.11535237]
GPAA1,[0],[0.11532181]
HSD17B10,[0],[0.11530177]
SPCS2,[0],[0.11526925]
MEIG1,[0],[0.11526664]
ILKAP,[0],[0.11524283]
PSMG1,[0],[0.11522643]
ARHGEF26,[0],[0.11520316]
RPP21,[0],[0.11516131]
THEM4,[0],[0.1150998]
ANKZF1,[0],[0.115072]
FBXO38,[0],[0.11502033]
SENP8,[0],[0.11494378]
SWSAP1,[0],[0.1148369]
NFU1,[0],[0.11481877]
ALPK1,[0],[0.11481382]
NPPC,[0],[0.11475344]
SGO2,[0],[0.1147416]
PPP1R2,[0],[0.11465819]
OR2J2,[0],[0.11457273]
MEPCE,[0],[0.11455487]
PSEN2,[0],[0.11449768]
TH,[0],[0.1144639]
BSCL2,[0],[0.11443432]
AK6,[0],[0.11442722]
MTO1,[0],[0.11441995]
INPP5F,[0],[0.11441678]
ATPAF1,[0],[0.1144027]
GOLGA5,[0],[0.11438932]
SLC12A1,[0],[0.11437664]
PDGFRL,[0],[0.11437622]
CDK2AP1,[0],[0.11436201]
RAB2A,[0],[0.11435744]
CLDN23,[0],[0.11433718]
TMED7,[0],[0.11431009]
MRI1,[0],[0.11429887]
PEX7,[0],[0.11425833]
NECAB3,[0],[0.11421694]
BCKDK,[0],[0.11419068]
MIB2,[0],[0.11415329]
MCUR1,[0],[0.11408751]
GALNS,[0],[0.1140169]
KRIT1,[0],[0.11400547]
EMG1,[0],[0.1139648]
CACNG8,[0],[0.11394251]
NDUFB1,[0],[0.1139285]
AKAP8,[0],[0.11392643]
RBMX2,[0],[0.1139007]
H2BC9,[0],[0.11384985]
TMIGD3,[0],[0.11368636]
SLC25A38,[0],[0.11360638]
FRRS1,[0],[0.11359997]
KCTD7,[0],[0.11359865]
ZNF224,[0],[0.11354984]
SNX12,[0],[0.11352929]
CHKB,[0],[0.11341996]
KCNJ8,[0],[0.11334275]
GAB3,[0],[0.11332525]
ACP1,[0],[0.11332242]
NOC4L,[0],[0.11331028]
H2BC11,[0],[0.11325376]
THAP1,[0],[0.11324713]
DOLPP1,[0],[0.11319026]
PRPF31,[0],[0.11311346]
FUBP3,[0],[0.11310554]
COMMD3,[0],[0.11310536]
MCMBP,[0],[0.11309114]
GGCX,[0],[0.11306733]
EXOC8,[0],[0.11299354]
ZNF527,[0],[0.11297744]
HS6ST3,[0],[0.11291127]
ZNF655,[0],[0.11289153]
CCDC174,[0],[0.11279602]
PEX26,[0],[0.11274656]
APPBP2,[0],[0.11274168]
PLA2G15,[0],[0.11272334]
OAZ3,[0],[0.11267359]
RAB21,[0],[0.11263355]
GPATCH1,[0],[0.11260965]
GPR150,[0],[0.11260021]
MT-ATP6,[0],[0.11254896]
HYPK,[0],[0.11243086]
UPK3B,[0],[0.11240157]
GRN,[0],[0.11234109]
DKK4,[0],[0.11233234]
BCKDHA,[0],[0.11232261]
GTF2IRD2,[0],[0.11230167]
GET3,[0],[0.11228868]
CDIPT,[0],[0.11228606]
GREB1,[0],[0.11226118]
XYLB,[0],[0.11219662]
FBXL18,[0],[0.11218827]
RNF139,[0],[0.11217534]
NR0B2,[0],[0.11216594]
TRMT12,[0],[0.11206418]
DCAF12,[0],[0.11197308]
ZNF551,[0],[0.11194842]
ADPRM,[0],[0.11193813]
FKBP15,[0],[0.11192229]
GATC,[0],[0.11190823]
GNPDA2,[0],[0.11182822]
ZNF492,[0],[0.11182258]
PTRH2,[0],[0.11181456]
BAG2,[0],[0.11167163]
